***************************************************
**  Underground History File
**  DO NOT MODIFY THIS FILE
**************************************************
06/11/2001http://www.topwallpapers.com/popular.htm;Top Wallpapers - 5 Most Populars Wallpapers
06/11/2001http://www.topwallpapers.com/movies.htm;Top Wallpapers - Movies Wallpapers
06/11/2001http://www.topwallpapers.com/matrix01.htm;Top Wallpapers - The Matrix Wallpapers
06/11/2001http://www.vbaccelerator.com/codelib/comctl/retbarq2.htm;Toolbars and Rebars: Quick Start 2 - - A CoolMenu in Your Application
06/11/2001http://www.vbaccelerator.com/codelib/comctl/retbarq1.htm;Toolbars and Rebars: Quick Start 1 - Add a Rebar and a Toolbar to Your App
06/11/2001http://myfiles.vr9.com/cgi-bin/subseven.cgi;SubSeven logger 1.2
06/11/2001http://www.google.com/search?sourceid=navclient&q=retrieves+favorites+in+menu;Google Search: retrieves favorites in menu
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=retrieves+favorites+in+menu&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=search+in+string&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.google.com/search?hl=en&lr=&safe=off&q=retrieves+favorites+in+menu+with+vb;Google Search: retrieves favorites in menu with vb
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&blnAuthorSearch=TRUE&lngAuthorId=58830&strAuthorName=Patrick%20Moore%20(Zelda)&txtMaxNumberOfEntriesPerPage=25;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.google.com/search?q=retrieves+favorites+in+menu+with+vb&hl=en&lr=&safe=off&start=10&sa=N;Google Search: retrieves favorites in menu with vb
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=25&optSort=&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=True&lngAuthorId=58830&strAuthorName=Patrick%20Moore%20(Zelda)&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=25&intMaxNumberOfEntriesPerPage=25&intLastRecordInRecordset=44&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.21974/lngWId.1/qx/vb/scripts/ShowCode.htm;Faster way to Search strings in a ListBox - visual basic, vb, vbscript
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=11&intLastRecordOnPage=20&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=80&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=search+in+string;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.astemaninc.net/;Cannot find server
06/11/2001http://rstrip.namezero.com/navbar/strip.jsp?name=astemaninc.net&channel=www&viewsize=full&product=5;Namezero.com
06/11/2001http://www.corrupted1.f2s.com/index.htm;Corrupted Inc. 2001
06/11/2001http://www.corrupted1.f2s.com/UndergroundBrowser.htm;Corrupted Inc. 2001
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=listview&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.13005/lngWId.1/qx/vb/scripts/ShowCode.htm;Add to a ListView control on the fly from a t - visual basic, vb, vbscript
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=10&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=89&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=listview;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=11&intLastRecordOnPage=20&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=89&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=listview;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&blnAuthorSearch=TRUE&lngAuthorId=65442&strAuthorName=Blake%20Pell&txtMaxNumberOfEntriesPerPage=25;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=delete+from+text+file&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.12947/lngWId.1/qx/vb/scripts/ShowCode.htm;Routine to Append Text File - visual basic, vb, vbscript
06/11/2001http://www.google.com/search?sourceid=navclient&q=24x24+icons;Google Search: 24x24 icons
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=10&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=15&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=delete+from+text+file;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=delete+from+list+view&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.google.com/search?q=copland+24x24+icons&hl=en&lr=&safe=off;Google Search: copland 24x24 icons
06/11/2001http://www.freevbcode.com/ShowCode.ASP?SearchString=remove%20from%20text%20file&ID=110;Strip HTML tags from a Web Page and save the Output to a Text File
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=remove+from+log&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&blnAuthorSearch=TRUE&lngAuthorId=38384&strAuthorName=Lewis%20Moten&txtMaxNumberOfEntriesPerPage=25;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.freevbcode.com/ShowCode.Asp?ID=379;Web Browser with Features Not Included in IE
06/11/2001http://www.freevbcode.com/searchresults.asp;FreeVBCode.com: Search Results
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=10&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=17&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=remove+from+log;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/xq/ASP/lngAuthorId.48338/lngWId.1/qx/vb/authors/ShowAuthorBio.htm;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&blnAuthorSearch=TRUE&lngAuthorId=48338&strAuthorName=Tom%20de%20Lange&txtMaxNumberOfEntriesPerPage=25;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=load+list+view&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.10324/lngWId.1/qx/vb/scripts/ShowCode.htm;Family Address Book v3.0 - Final Update - visual basic, vb, vbscript
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=edit+list+view&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.google.com/search?sourceid=navclient&q=edit+listview+in+vb;Google Search: edit listview in vb
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=10&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=19&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=edit+list+view;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/11/2001http://www.google.com/search?q=edit+listview+in+vb&hl=en&lr=&safe=off&start=10&sa=N;Google Search: edit listview in vb
06/11/2001http://www.google.com/search?q=edit+listview+in+vb&hl=en&lr=&safe=off&start=20&sa=N;Google Search: edit listview in vb
06/11/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&blnAuthorSearch=TRUE&lngAuthorId=1556&strAuthorName=MAGiC%20MANiAC^mTo&txtMaxNumberOfEntriesPerPage=25;Cannot find server
06/11/2001http://208.238.46.105/iisadmin/;Cannot find server
06/18/2001http://www.npexpos.com/;National Productions
06/18/2001http://users.vr9.com/corrupted/cgi-bin/subseven.cgi;Corrupted Inc's Subseven IP Logger
06/18/2001http://myfiles.vr9.com/cgi-bin/subseven.cgi;SubSeven logger 1.2
06/18/2001http://www.vr9.com/vr9.html;Support the VR9 Network of Free Services
06/18/2001http://www.corrupted1.f2s.com/UndergroundBrowser.htm;Corrupted Inc. 2001
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=parameters&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=open+with&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=html&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=10&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=373&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=open+with;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=10&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=384&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=html;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=11&intLastRecordOnPage=20&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=384&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=html;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.google.com/search?sourceid=navclient&q=using+file+associations+in+vb;Google Search: using file associations in vb
06/18/2001http://philho.multimania.com/programmation/Associations_Fichiers.html;Cannot find server
06/18/2001http://www.lockwoodtech.com/top_product.htm;LockwoodTech Software - RAD development tools for VB, ASP and SQL developers
06/18/2001http://ad.doubleclick.net/adi/vpn000177.about.com/compute_visualbasic;svc=;site=visualbasic;kw=;chan=compute;syn=vpn000177;pos=slot1;sz=468x60;ord=91544022556706543;Cannot find server
06/18/2001http://www.lockwoodtech.com/Auto-Err.htm;LockwoodTech Auto-Audit - RAD Error Handling shareware for Microsoft Visual Basic
06/18/2001http://www.lockwoodtech.com/index_ae.htm;LockwoodTech Software - RAD development tools for VB, ASP and SQL developers
06/18/2001http://www.vbsquare.com/files/association/;VB Square - File and Directory - Articles - Make a file association - Introduction
06/18/2001http://www.vbworld.com/files/tip123.html;VB-World - File and Directory - Create file Associations
06/18/2001http://hjem.get2net.dk/vcoders/cm/tips/files_association.htm;vbCode Magician - File Association
06/18/2001http://www.planetsourcecode.com/xq/ASP/lngWId.1/qx/vb/contest/ContestInfo.htm;visual basic, vb, vbscript,contest, prize, free, money, cash, prizes, software
06/18/2001http://vbaccelerator.com/toggle.html;Microsoft Internet Explorer
06/18/2001http://vbaccelerator.com/selbara.html;Microsoft Internet Explorer
06/18/2001http://vbaccelerator.com/selbar.html;Microsoft Internet Explorer
06/18/2001http://vbaccelerator.com/home.htm;Visual Basic Accelerator Home
06/18/2001http://vbaccelerator.com/;vbAccelerator - The Site For Advanced Visual Basic Source Code
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=open+file+associated+with&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.planetsourcecode.com/vb/contest/AllTimeHallOfFame.asp?lngWId=1;visual basic, vb, vbscript,contest, prize, free, money, cash, prizes, software
06/18/2001C:\My Documents\The Attacks on GRC_COM.htm;The Attacks on GRC.COM
06/18/2001C:\My Documents\cool.htm;Hotmail Folder: Inbox
06/18/2001http://www.google.com/search?sourceid=navclient&q=file+association+in+vb;Google Search: file association in vb
06/18/2001http://www.google.com/search?q=file+association+in+vb&hl=en&safe=off&start=10&sa=N;Google Search: file association in vb
06/18/2001http://www.google.com/search?sourceid=navclient&q=open+file+in+same+application+with+vb;Google Search: open file in same application with vb
06/18/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=mdi+application&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/18/2001http://www.vb-world.net/files/;VB-World - File and Directory
06/18/2001http://www.vb-world.net/files/opendemo/;VB-World - File and Directory - Demos - Open Statement
06/18/2001http://home.mweb.co.za/gs/gslennox/vb/activex.html;Gareth's Homepage - Visual Basic - ActiveX Controls
06/18/2001http://161.58.84.209/files/association/;VB Square - File and Directory - Articles - Make a file association - Introduction
06/18/2001http://www.progenic.com/vote.html;No page to display
06/18/2001C:\My Documents\cybervale.htm;NATShell Report by Essential NetTools
06/18/2001C:\My Documents\Better - Online Statement.htm;Online Statement - Checking Account / Saving Account
06/18/2001C:\My Documents\cybervale1.htm;NBScan Report by Essential NetTools
06/18/2001C:\My Documents\hype.htm;Hotmail Folder: Inbox
06/25/2001http://www.astemaninc.net/;Cannot find server
06/25/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=api+spy&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;Cannot find server
06/25/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.9563/lngWId.1/qx/vb/scripts/ShowCode.htm;API Spyer - visual basic, vb, vbscript
06/25/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?lngWId=1&?lngWId=1&grpCategories=&txtMaxNumberOfEntriesPerPage=10&optSort=Alphabetical&chkThoroughSearch=&blnTopCode=False&blnNewestCode=False&blnAuthorSearch=False&lngAuthorId=&strAuthorName=&blnResetAllVariables=&blnEditCode=False&mblnIsSuperAdminAccessOn=False&intFirstRecordOnPage=1&intLastRecordOnPage=10&intMaxNumberOfEntriesPerPage=10&intLastRecordInRecordset=17&chkCodeTypeZip=&chkCodeDifficulty=&chkCodeTypeText=&chkCodeTypeArticle=&txtCriteria=api+spy;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/25/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.8922/lngWId.1/qx/vb/scripts/ShowCode.htm;API Spy - visual basic, vb, vbscript
06/25/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.24409/lngWId.1/qx/vb/scripts/ShowCode.htm;Visual InterDev Style HTML Editor (EXTREME!) - visual basic, vb, vbscript
06/25/2001http://www.google.com/search?sourceid=navclient&q=api+viewer;Google Search: api viewer
06/25/2001http://www.google.com/search?q=regmon&hl=en&safe=off;Google Search: regmon
06/25/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.24389/lngWId.1/qx/vb/scripts/ShowCode.htm;WinKilla - Runtime Debugger/API Spy (UPDATED) - visual basic, vb, vbscript
06/25/2001http://www.sysinternals.com/ntw2k/source/regmon.shtml;Sysinternals Freeware - Information for Windows NT and Windows 2000 - Regmon
06/25/2001http://www.sysinternals.com/ntw2k/source/filemon.shtml;Sysinternals Freeware - Information for Windows NT and Windows 2000 - Filemon
06/25/2001http://www.sysinternals.com/ntw2k/freeware/pmon.shtml;Sysinternals Freeware - Information for Windows NT and Windows 2000 - PMon
06/25/2001http://www.vbaccelerator.com/selbara.html;Microsoft Internet Explorer
06/25/2001http://www.vbaccelerator.com/toggle.html;Microsoft Internet Explorer
06/25/2001http://www.vbaccelerator.com/selbar.html;Microsoft Internet Explorer
06/25/2001http://www.vbaccelerator.com/home.htm;Visual Basic Accelerator Home
06/25/2001http://www.vbaccelerator.com/;vbAccelerator - The Site For Advanced Visual Basic Source Code
06/25/2001http://www.vbaccelerator.com/codelib/comctl/retbar.htm;Rebars and Toolbars
06/25/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=flat+scroll+bars&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/25/2001http://www.vbaccelerator.com/iconlib.htm;vbAccelerator Icon and Cursor Library
06/25/2001http://www.vbaccelerator.com/codelib/cpopmenu/cnewmenu.htm;Icons In Menus 2 - Create Unlimited Popup Menus
06/25/2001http://www.google.com/search?sourceid=navclient&q=flat+scroll+bars+in+vb;Google Search: flat scroll bars in vb
06/25/2001http://www.planetsourcecode.com/xq/ASP/txtCodeId.1142/lngWId.1/qx/vb/scripts/ShowCode.htm;ListView - FlatScrollBars - visual basic, vb, vbscript
06/25/2001http://www.vbbooster.com/codelib/comctl/flatsbar.htm;Cannot find server
06/25/2001http://www.google.com/search?q=flat+scroll+bars+in+vb&hl=en&safe=off&start=10&sa=N;Google Search: flat scroll bars in vb
06/25/2001http://www.vbdiamond.com/Sources/ViewCategory.asp?cbCategory=76&CategoryName=Scroll%20bars;VBDiamond Sources
06/25/2001http://sow.olivier.free.fr/doc/api_win32/api/FlatSB_SetScrollInfo.htm;Allapi.net - The Allapi Network - The KPD-Team
06/25/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=export+favorites&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&B1=Quick+Search&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/25/2001http://www.vbdiamond.com/Sources/ViewSource.asp?ID=244;VBDiamond Sources
06/25/2001http://sow.olivier.free.fr/doc/api_win32/api/api216.htm;Allapi.net - The Allapi Network - The KPD-Team
06/25/2001http://www.vbdiamond.com/Sources/PopularCode.asp?Popular=12;VBDiamond Popular Sources
06/25/2001http://www.google.com/search?sourceid=navclient&q=export+internet+favorites+with+vb;Google Search: export internet favorites with vb
06/25/2001http://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?txtCriteria=export+internet+favorites&blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&lngWId=1&optSort=Alphabetical;visual basic, vb, vbscript,Free source code for the taking. Over a million lines of programs.
06/25/2001http://vbaccelerator.com/codelib/comctl/flatsbar.htm;Flat Scroll Bars
06/25/2001http://www.google.com/search?q=msdn+online&hl=en&safe=off;Google Search: msdn online
06/25/2001http://www.microsoft.com/msdn/downloads/files/40comupd.htm;Microsoft Developer Network
06/25/2001http://search.microsoft.com/us/dev/default.asp;MSDN Online - Advanced Search Page
